8.893695331500000023e+00 1.083109901499999950e+01 8.987276602499999711e+00 8.395740299999999934e+00 9.866863560714287829e+00 8.845916163607142835e+00 8.358325760999997911e+00 8.305721763624998033e+00 9.271326979999999551e+00
7.094312899666667782e+00 1.132334263571428679e+01 8.073409954000000610e+00 8.234575126999999384e+00 9.050719343857142718e+00 8.948317753732142776e+00 8.817061072999997862e+00 9.414004128000000193e+00 1.037668857999999972e+01
7.415389311000000205e+00 1.160243913000000049e+01 9.498365921999999628e+00 8.370049171499999829e+00 1.014893380075000096e+01 9.072915906000000419e+00 8.944988489499998252e+00 9.285226011000000668e+00 9.830957295499999304e+00
8.364088940000000250e+00 9.983264035000001257e+00 1.013963573000000018e+01 6.992281230499999722e+00 9.623781813600000845e+00 9.299957552000000405e+00 6.328881562000000294e+00 9.580650855000000021e+00 9.705804075250000551e+00
8.364088940000000250e+00 1.087459071666666688e+01 9.227984263999999826e+00 7.028137043666666806e+00 9.430012467800001019e+00 9.364985009899999824e+00 8.879043932000000083e+00 8.733286919333332676e+00 9.219545497291665725e+00
8.029161878499998295e+00 1.067697670833333312e+01 9.885870378999999986e+00 8.063722180833332587e+00 9.770019841999999954e+00 9.400807499000000789e+00 7.978394262000000126e+00 9.363037696499999285e+00 9.291291596895831617e+00
8.045285579166664647e+00 1.095289216399999965e+01 9.026982544999999192e+00 6.481083869999999969e+00 1.052231615866666736e+01 9.314336440000001716e+00 8.919337629999997574e+00 9.287076992000001141e+00 9.289184294447917267e+00
8.260550633399999398e+00 1.241128549166666595e+01 1.071913401833333168e+01 1.097758786600000036e+01 1.282646096915686051e+01 1.107039870457843023e+01 9.994868167289213901e+00 1.024966949950000128e+01 1.074478539999999960e+01
1.249976903000000128e+01 1.411704931285714260e+01 1.241809166559523803e+01 1.335766036333333240e+01 1.549246169000000251e+01 1.328143019728921637e+01 1.163814918228921513e+01 1.312323809333333280e+01 1.221566835666666684e+01
1.295477255666666672e+01 1.469835431400000303e+01 1.355822298979762053e+01 1.273584440000000129e+01 1.505270827999999916e+01 1.269951254999999968e+01 1.253648944999999948e+01 1.399718398999999991e+01 1.310642617333333249e+01
1.188962713299999940e+01 1.507222729285714102e+01 1.199170203999999984e+01 1.144332433499999979e+01 1.476347031916666630e+01 1.373661163750000114e+01 1.109819334820000059e+01 1.213546516740000136e+01 1.383775373000000108e+01
